title,price,date,destaque,categoria,tipo,condominio,area_util,quartos,banheiros,vagas_na_garagem,iptu,zona,academia,elevador,permitido_animais,piscina,portaria,salao_de_festas,condominio_fechado,seguranca_24h,portao_eletronico,area_murada,area_de_servico,armarios_na_cozinha,armarios_no_quarto,churrasqueira,mobiliado,quarto_de_servico,ar_condicionado,porteiro_24h,varanda
APARTAMENTO - PERDIZES - SP,575000,25/04/2024,False,Apartamentos,Padrão,950,31,1,1,0,72,OESTE,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False
Apartamento com 3 Dormitórios 2 Vagas em Perdizes,1000000,25/04/2024,False,Apartamentos,Padrão,1950,125,3,3,2,345,OESTE,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
APARTAMENTO - POMPÉIA - SP,750000,25/04/2024,False,Apartamentos,Padrão,1200,80,2,2,1,0,OESTE,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento em predio iconico de Higienópolis. Varandão na altura das arvores, super agrad",1900000,25/04/2024,False,Apartamentos,Padrão,2000,176,3,3,1,450,OESTE,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
APARTAMENTO - PINHEIROS - SP,2600000,25/04/2024,False,Apartamentos,Padrão,1000,142,3,4,2,0,OESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CASA ASSOBRADADA - PERDIZES - SP,1980000,25/04/2024,False,Casas,Padrão,0,193,3,4,3,733,OESTE,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
COBERTURA - VILA POMPÉIA - SP,1940000,25/04/2024,False,Apartamentos,Cobertura,1550,132,3,3,2,650,OESTE,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True
APARTAMENTO - PINHEIROS - SP,1000000,25/04/2024,False,Apartamentos,Padrão,800,146,3,2,1,300,OESTE,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
CASA ASSOBRADADA - PERDIZES - SP,3000000,25/04/2024,False,Casas,Padrão,0,300,2,2,1,298,OESTE,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
"APARTAMENTO RESIDENCIAL em SÃO PAULO - SP, PINHEIROS",1160000,25/04/2024,False,Apartamentos,Padrão,1150,64,2,2,2,250,OESTE,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
Casa para venda com 164 metros quadrados com 3 quartos em Jardim Bonfiglioli - São Paulo -,585000,25/04/2024,False,Casas,Padrão,0,164,3,3,2,340,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
CASA TÉRREA [170M²] - BAIRRO: VILA ROMANA - CORRETORA: FATIMA HEINZE {FH},850000,25/04/2024,False,Casas,Padrão,0,170,2,1,3,300,OESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
APARTAMENTO - POMPÉIA - SP,1850000,25/04/2024,False,Apartamentos,Padrão,1600,144,3,2,2,736,OESTE,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False
APARTAMENTO - PERDIZES - SP,850000,25/04/2024,False,Apartamentos,Padrão,1200,101,2,2,1,150,OESTE,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento para venda tem 81 metros quadrados com 2 quartos em Vila Romana - São Paulo - ,1200000,25/04/2024,False,Apartamentos,Padrão,700,81,2,2,2,0,OESTE,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento para Venda em São Paulo, Perdizes, 3 dormitórios, 1 suíte, 3 banheiros, 2 vaga",2800000,25/04/2024,False,Apartamentos,Padrão,2800,217,3,3,2,641,OESTE,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
"Apartamento, venda, 63 m², 2 quartos Água Branca - São Paulo - SP",1900000,25/04/2024,False,Apartamentos,Padrão,980,63,2,1,5,250,OESTE,True,True,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False
SÃO PAULO - Apartamento Padrão - VILA ANGLO BRASILEIRA,1350000,25/04/2024,False,Apartamentos,Padrão,1200,110,3,3,2,550,OESTE,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
Studio 26m² - Cidade Jardim - São Paulo,250000,24/04/2024,True,Apartamentos,Padrão,400,26,1,1,0,50,LESTE,True,True,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,True
Apto amplo ao lado do Shop. Boulevard - Tatuapé,845000,24/04/2024,True,Apartamentos,Padrão,800,74,3,2,1,200,LESTE,False,True,True,False,True,True,True,True,False,False,True,True,True,False,False,False,True,False,True
Apartamento 125m² com 3 dormitórios sendo 1 suíte com varanda e 2 vagas no Tatuapé,749000,25/04/2024,False,Apartamentos,Padrão,1500,125,3,4,2,405,LESTE,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
"Sobrado em condomínio de 165 m², 3 dormitórios sendo 3 suítes e 2 vagas na região da Água ",780000,25/04/2024,False,Casas,Padrão,150,165,3,5,2,270,LESTE,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
"Apartamento no Tatuapé 2 dormitórios sendo 1 suíte, 12 vagas e varanda",950000,25/04/2024,False,Apartamentos,Padrão,763,71,2,2,2,450,LESTE,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True
Apartamento 4 dormitórios (2 suítes) 3 vagas na Mooca,1960000,25/04/2024,False,Apartamentos,Padrão,1347,172,4,5,3,837,LESTE,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
Sobrado em Tatuapé com 4 dormitórios e 2 vagas,1200000,25/04/2024,False,Casas,Padrão,0,150,4,2,2,530,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento 2 dormitórios, 1 vaga Vila Formosa",560000,25/04/2024,False,Apartamentos,Padrão,484,56,2,2,1,240,LESTE,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
SOBRADO - PARQUE DOS BANCÁRIOS - SP,650000,25/04/2024,False,Casas,Padrão,0,130,3,3,2,0,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Sobrado no Tatuapé com 3 dormitórios (1 suíte), quintal e 4 vagas de garagem",1170000,25/04/2024,False,Casas,Padrão,0,197,3,4,4,170,LESTE,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Sobrado com 3 dormitórios sendo 3 suítes e 2 vagas na Vila Formosa,950000,25/04/2024,False,Casas,Padrão,0,117,3,1,2,350,LESTE,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento no Tatuapé com 3 dormitórios sendo 1 suíte, 1 vaga na Água Rasa",590000,25/04/2024,False,Apartamentos,Padrão,814,68,3,2,1,254,LESTE,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento 3 dormitórios, 2 vagas no Tatuapé.",825000,25/04/2024,False,Apartamentos,Padrão,1550,105,3,2,2,150,LESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True
Casa assobradada com 3 dormitórios à venda em Tatuapé,550000,25/04/2024,False,Casas,Padrão,0,125,3,3,0,0,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento na Mooca 4 dormitórios sendo 3 suites 2 vagas de garagem,1500000,25/04/2024,False,Apartamentos,Padrão,2850,260,4,4,2,280,LESTE,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
Casa Térrea na Vila Ema com 2 dormitórios e 1 vaga de garagem,450000,25/04/2024,False,Casas,Padrão,0,130,2,2,1,0,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento 4 dormitórios, 3 vagas em Tatuapé",1280000,25/04/2024,False,Apartamentos,Padrão,2050,205,4,4,3,1350,LESTE,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento na Vila Ema com 2 dormitórios, sacada e 1 vaga de garagem",360000,25/04/2024,False,Apartamentos,Padrão,600,52,2,1,1,0,LESTE,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
Sobrado Frontal com 3 dormitórios sendo 2 suítes e 2 vaga no Tatuapé,1600000,25/04/2024,False,Casas,Padrão,0,280,3,4,2,154,LESTE,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
"Apartamento de 2 dormitórios sendo 2 suites, 3 vagas - Tatuapé",1050000,25/04/2024,False,Apartamentos,Padrão,892,96,2,3,3,806,LESTE,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
Sobrado Frontal com 2 dormitórios e 1 vaga no Tatuapé,599000,25/04/2024,False,Casas,Padrão,0,80,2,2,1,275,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Sobrado em condomínio fechado na Vila Formosa, com 3 dormitórios (1 suíte), terraço e 2 va",980000,25/04/2024,False,Casas,Padrão,0,140,3,4,2,0,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
APARTAMENTO - CARRÃO - SP,255000,25/04/2024,False,Apartamentos,Padrão,100,40,2,1,0,0,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SOBRADO EM RESIDENCIAL FECHADO!,1370000,25/04/2024,False,Casas,Padrão,0,220,4,4,2,290,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
APARTAMENTO NA REGIÃO DA PENHA DE FRANÇA,255000,25/04/2024,False,Apartamentos,Padrão,0,42,2,1,1,0,LESTE,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True
APARTAMENTO - ANÁLIA FRANCO - SP,1650000,25/04/2024,False,Apartamentos,Padrão,1300,129,3,5,3,520,LESTE,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
CASA ASSOBRADADA - CARRÃO - SP,1350000,25/04/2024,False,Casas,Padrão,0,260,4,4,3,251,LESTE,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
SOBRADO - CARRÃO - SP,1700000,25/04/2024,False,Casas,Padrão,0,210,4,5,2,397,LESTE,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
Apartamento para venda em Penha de França - São Paulo - SP,700000,25/04/2024,False,Apartamentos,Padrão,866,94,3,3,1,0,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento para Venda em São Paulo, Tatuapé, 2 dormitórios, 1 suíte, 2 banheiros, 1 vaga",1400000,25/04/2024,False,Apartamentos,Padrão,1128,77,2,2,1,480,LESTE,True,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
Sobrado para venda com 240 metros quadrados com 3 quartos em Jardim Nordeste - São Paulo -,750000,25/04/2024,False,Casas,Padrão,0,240,3,3,2,9,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Sobrado recém construídos , de 115 metros a venda na região do Jardim Marajoara",850000,25/04/2024,False,Casas,Padrão,0,115,3,4,2,50,LESTE,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
CASA COMERCIAL A VENDA 5 S DOMRITÓRIOS SENDO 2 SUÍTES 5 VAGAS 250 M2 REGIÃO DE INTERLAGOS,1000000,25/04/2024,False,Casas,Padrão,0,100,5,5,4,0,LESTE,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
Apartamento 72 metros com 3 quartos sendo 1 suíte lindo todo decorado e planejado de muito,520000,25/04/2024,False,Apartamentos,Padrão,700,72,3,2,1,0,LESTE,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False
Sobrado vago 5 dormitórios e 2 vagas - doc 100%- terraço com Churrasqueira,690000,25/04/2024,False,Casas,Padrão,0,211,5,2,2,500,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
casa - Tatuapé - São Paulo,550000,25/04/2024,False,Casas,Padrão,0,130,2,3,2,120,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento Mooca 96m2 - 03 dormitórios 1 suite 02 vagas Sacada gourmet,1150000,25/04/2024,False,Apartamentos,Padrão,1000,96,3,2,2,230,LESTE,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,False,True
"Vila Vera, J. Negrão Imóveis.",350000,25/04/2024,False,Apartamentos,Padrão,688,49,2,1,0,0,LESTE,True,True,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False
Lindo apartamento Mooca 96m2 - 03 dormitórios 1 suite 02 vagas,1090000,25/04/2024,False,Apartamentos,Padrão,1000,96,3,2,2,230,LESTE,True,True,True,True,True,True,True,False,False,False,True,True,True,True,False,False,True,False,True
"Sobrado à venda, 225 m², 03 dorms, sendo 01 suíte com hidro e 06 vagas - Vila Talarico",980000,25/04/2024,False,Casas,Padrão,0,225,3,3,5,0,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Casa para venda possui 210 metros quadrados com 3 quartos,700000,25/04/2024,False,Casas,Padrão,0,210,3,3,2,9,LESTE,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Sobrado à venda, 172 m², 03 dorms, sendo 02 suítes e 03 vagas - Itaquera",850000,25/04/2024,False,Casas,Padrão,0,172,3,3,3,0,LESTE,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
"Apartamento a venda, 3 suites, 3 vagas, 131m2, Jardim Analia Franco",1350000,25/04/2024,False,Apartamentos,Padrão,1493,131,3,4,3,860,LESTE,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True
Casa Linda à venda Jd Ângela 4 cômodos !,60000,25/04/2024,True,Casas,Padrão,0,30,2,1,0,0,SUL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Apartamento ,300000,25/04/2024,True,Apartamentos,Padrão,500,47,2,1,2,0,SUL,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,False,False,False
SãO PAULO - Apartamento Padrão - Vila Andrade,1000000,25/04/2024,False,Apartamentos,Padrão,2200,180,3,1,3,540,SUL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Aclimação,371000,25/04/2024,False,Apartamentos,Padrão,450,85,2,1,0,100,SUL,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Vila Olímpia,930000,25/04/2024,False,Apartamentos,Padrão,2010,70,2,1,1,507,SUL,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
SãO PAULO - Apartamento Padrão - Vila Olímpia,958000,25/04/2024,False,Apartamentos,Padrão,913,55,2,1,1,189,SUL,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
SãO PAULO - Apartamento Padrão - Paraíso,1325000,25/04/2024,False,Apartamentos,Padrão,1581,140,3,3,2,0,SUL,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
